,File_name,Model,Mean Absolute Error,reg_coeff,intercept,hidden_first,hidden_second,R2,R2_lat,r2_long,mean_lat,mean_long
10,all_tiger_Chital.csv,Multi Layer Perceptron,1.6451855738117007,"[[ 1.83728983e-08  6.98175716e-01  7.89948839e-02  5.79500502e-27
  -1.15900100e-26 -2.06214171e-03 -1.62306930e-02 -3.40318822e-03
   4.66116791e-02]
 [ 2.42458905e-06  1.45408483e-01  5.58012824e-01  2.73180753e-25
  -5.46361506e-25  1.25754423e-03  4.08675247e-02  1.97453607e-02
  -1.13548457e-01]]",[-0.38275114 36.00007951],1.0,4.0,0.049104147442174506,,,,
11,all_tiger_Chital.csv,Multi Layer Perceptron,295.0480568133901,"[[ 1.83728983e-08  6.98175716e-01  7.89948839e-02  5.79500502e-27
  -1.15900100e-26 -2.06214171e-03 -1.62306930e-02 -3.40318822e-03
   4.66116791e-02]
 [ 2.42458905e-06  1.45408483e-01  5.58012824e-01  2.73180753e-25
  -5.46361506e-25  1.25754423e-03  4.08675247e-02  1.97453607e-02
  -1.13548457e-01]]",[-0.38275114 36.00007951],1.0,5.0,-72.93639744908384,,,,
12,all_tiger_Chital.csv,Multi Layer Perceptron,54.36531539449294,"[[ 1.83728983e-08  6.98175716e-01  7.89948839e-02  5.79500502e-27
  -1.15900100e-26 -2.06214171e-03 -1.62306930e-02 -3.40318822e-03
   4.66116791e-02]
 [ 2.42458905e-06  1.45408483e-01  5.58012824e-01  2.73180753e-25
  -5.46361506e-25  1.25754423e-03  4.08675247e-02  1.97453607e-02
  -1.13548457e-01]]",[-0.38275114 36.00007951],1.0,6.0,-12.935093208131848,,,,
13,all_tiger_Chital.csv,Multi Layer Perceptron,7.126402075530945,"[[ 1.83728983e-08  6.98175716e-01  7.89948839e-02  5.79500502e-27
  -1.15900100e-26 -2.06214171e-03 -1.62306930e-02 -3.40318822e-03
   4.66116791e-02]
 [ 2.42458905e-06  1.45408483e-01  5.58012824e-01  2.73180753e-25
  -5.46361506e-25  1.25754423e-03  4.08675247e-02  1.97453607e-02
  -1.13548457e-01]]",[-0.38275114 36.00007951],1.0,7.0,-1.189354633615633,,,,
14,all_tiger_Chital.csv,Multi Layer Perceptron,1.8534062473179709,"[[ 1.83728983e-08  6.98175716e-01  7.89948839e-02  5.79500502e-27
  -1.15900100e-26 -2.06214171e-03 -1.62306930e-02 -3.40318822e-03
   4.66116791e-02]
 [ 2.42458905e-06  1.45408483e-01  5.58012824e-01  2.73180753e-25
  -5.46361506e-25  1.25754423e-03  4.08675247e-02  1.97453607e-02
  -1.13548457e-01]]",[-0.38275114 36.00007951],1.0,8.0,0.11254419073157951,,,,
15,all_tiger_Chital.csv,Multi Layer Perceptron,2.672851706372538,"[[ 1.83728983e-08  6.98175716e-01  7.89948839e-02  5.79500502e-27
  -1.15900100e-26 -2.06214171e-03 -1.62306930e-02 -3.40318822e-03
   4.66116791e-02]
 [ 2.42458905e-06  1.45408483e-01  5.58012824e-01  2.73180753e-25
  -5.46361506e-25  1.25754423e-03  4.08675247e-02  1.97453607e-02
  -1.13548457e-01]]",[-0.38275114 36.00007951],1.0,9.0,-0.08154976783993617,,,,
16,all_tiger_Chital.csv,Multi Layer Perceptron,2.378843744197499,"[[ 1.83728983e-08  6.98175716e-01  7.89948839e-02  5.79500502e-27
  -1.15900100e-26 -2.06214171e-03 -1.62306930e-02 -3.40318822e-03
   4.66116791e-02]
 [ 2.42458905e-06  1.45408483e-01  5.58012824e-01  2.73180753e-25
  -5.46361506e-25  1.25754423e-03  4.08675247e-02  1.97453607e-02
  -1.13548457e-01]]",[-0.38275114 36.00007951],1.0,10.0,-0.008454442021084696,,,,
17,all_tiger_Chital.csv,Multi Layer Perceptron,2.9391928520109167,"[[ 1.83728983e-08  6.98175716e-01  7.89948839e-02  5.79500502e-27
  -1.15900100e-26 -2.06214171e-03 -1.62306930e-02 -3.40318822e-03
   4.66116791e-02]
 [ 2.42458905e-06  1.45408483e-01  5.58012824e-01  2.73180753e-25
  -5.46361506e-25  1.25754423e-03  4.08675247e-02  1.97453607e-02
  -1.13548457e-01]]",[-0.38275114 36.00007951],1.0,11.0,-0.14776672860594542,,,,
18,all_tiger_Chital.csv,Multi Layer Perceptron,1.704321418598226,"[[ 1.83728983e-08  6.98175716e-01  7.89948839e-02  5.79500502e-27
  -1.15900100e-26 -2.06214171e-03 -1.62306930e-02 -3.40318822e-03
   4.66116791e-02]
 [ 2.42458905e-06  1.45408483e-01  5.58012824e-01  2.73180753e-25
  -5.46361506e-25  1.25754423e-03  4.08675247e-02  1.97453607e-02
  -1.13548457e-01]]",[-0.38275114 36.00007951],1.0,12.0,0.0773866065397028,,,,
19,all_tiger_Chital.csv,Multi Layer Perceptron,1.9309694338885721,"[[ 1.83728983e-08  6.98175716e-01  7.89948839e-02  5.79500502e-27
  -1.15900100e-26 -2.06214171e-03 -1.62306930e-02 -3.40318822e-03
   4.66116791e-02]
 [ 2.42458905e-06  1.45408483e-01  5.58012824e-01  2.73180753e-25
  -5.46361506e-25  1.25754423e-03  4.08675247e-02  1.97453607e-02
  -1.13548457e-01]]",[-0.38275114 36.00007951],1.0,13.0,0.06271948253384257,,,,
20,all_tiger_Chital.csv,Multi Layer Perceptron,2.347412161863654,"[[ 1.83728983e-08  6.98175716e-01  7.89948839e-02  5.79500502e-27
  -1.15900100e-26 -2.06214171e-03 -1.62306930e-02 -3.40318822e-03
   4.66116791e-02]
 [ 2.42458905e-06  1.45408483e-01  5.58012824e-01  2.73180753e-25
  -5.46361506e-25  1.25754423e-03  4.08675247e-02  1.97453607e-02
  -1.13548457e-01]]",[-0.38275114 36.00007951],1.0,14.0,-0.0006413855147830994,,,,
